"TabName","AssumptionID","Address","Section","DataType","DefaultValue","Description"
"Staffing Expense","STF_HC_OTHER","$U$13","Staffing Expense","Number","0",""
"Staffing Expense","STF_HC_OTHER","$V$13","Staffing Expense","Number","0",""
"Staffing Expense","STF_HC_OTHER","$W$13","Staffing Expense","Number","0",""
"Staffing Expense","STF_HC_OTHER","$X$13","Staffing Expense","Number","0",""
"Staffing Expense","STF_HC_OTHER","$Y$13","Staffing Expense","Number","0",""
"Staffing Expense","STF_HC_OTHER","$Z$13","Staffing Expense","Number","0",""
"Staffing Expense","STF_HC_OTHER","$AA$13","Staffing Expense","Number","0",""
"Staffing Expense","STF_SAL_UW","$C$17","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_UW","$D$17","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_UW","$E$17","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_UW","$F$17","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_UW","$G$17","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_UW","$H$17","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_UW","$I$17","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_UW","$J$17","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_UW","$K$17","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_UW","$L$17","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_UW","$M$17","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_UW","$N$17","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_UW","$O$17","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_UW","$P$17","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_UW","$Q$17","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_UW","$R$17","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_UW","$S$17","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_UW","$T$17","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_UW","$U$17","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_UW","$V$17","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_UW","$W$17","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_UW","$X$17","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_UW","$Y$17","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_UW","$Z$17","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_UW","$AA$17","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_CLAIMS","$C$18","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_CLAIMS","$D$18","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_CLAIMS","$E$18","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_CLAIMS","$F$18","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_CLAIMS","$G$18","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_CLAIMS","$H$18","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_CLAIMS","$I$18","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_CLAIMS","$J$18","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_CLAIMS","$K$18","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_CLAIMS","$L$18","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_CLAIMS","$M$18","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_CLAIMS","$N$18","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_CLAIMS","$O$18","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_CLAIMS","$P$18","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_CLAIMS","$Q$18","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_CLAIMS","$R$18","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_CLAIMS","$S$18","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_CLAIMS","$T$18","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_CLAIMS","$U$18","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_CLAIMS","$V$18","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_CLAIMS","$W$18","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_CLAIMS","$X$18","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_CLAIMS","$Y$18","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_CLAIMS","$Z$18","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_CLAIMS","$AA$18","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_ACTUARY","$C$19","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_ACTUARY","$D$19","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_ACTUARY","$E$19","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_ACTUARY","$F$19","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_ACTUARY","$G$19","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_ACTUARY","$H$19","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_ACTUARY","$I$19","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_ACTUARY","$J$19","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_ACTUARY","$K$19","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_ACTUARY","$L$19","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_ACTUARY","$M$19","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_ACTUARY","$N$19","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_ACTUARY","$O$19","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_ACTUARY","$P$19","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_ACTUARY","$Q$19","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_ACTUARY","$R$19","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_ACTUARY","$S$19","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_ACTUARY","$T$19","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_ACTUARY","$U$19","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_ACTUARY","$V$19","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_ACTUARY","$W$19","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_ACTUARY","$X$19","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_ACTUARY","$Y$19","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_ACTUARY","$Z$19","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_ACTUARY","$AA$19","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_RI","$C$20","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_RI","$D$20","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_RI","$E$20","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_RI","$F$20","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_RI","$G$20","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_RI","$H$20","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_RI","$I$20","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_RI","$J$20","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_RI","$K$20","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_RI","$L$20","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_RI","$M$20","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_RI","$N$20","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_RI","$O$20","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_RI","$P$20","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_RI","$Q$20","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_RI","$R$20","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_RI","$S$20","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_RI","$T$20","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_RI","$U$20","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_RI","$V$20","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_RI","$W$20","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_RI","$X$20","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_RI","$Y$20","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_RI","$Z$20","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_RI","$AA$20","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_FINANCE","$C$21","Staffing Expense","Number","250000",""
"Staffing Expense","STF_SAL_FINANCE","$D$21","Staffing Expense","Number","250000",""
"Staffing Expense","STF_SAL_FINANCE","$E$21","Staffing Expense","Number","250000",""
"Staffing Expense","STF_SAL_FINANCE","$F$21","Staffing Expense","Number","250000",""
"Staffing Expense","STF_SAL_FINANCE","$G$21","Staffing Expense","Number","250000",""
"Staffing Expense","STF_SAL_FINANCE","$H$21","Staffing Expense","Number","250000",""
"Staffing Expense","STF_SAL_FINANCE","$I$21","Staffing Expense","Number","250000",""
"Staffing Expense","STF_SAL_FINANCE","$J$21","Staffing Expense","Number","250000",""
"Staffing Expense","STF_SAL_FINANCE","$K$21","Staffing Expense","Number","250000",""
"Staffing Expense","STF_SAL_FINANCE","$L$21","Staffing Expense","Number","250000",""
"Staffing Expense","STF_SAL_FINANCE","$M$21","Staffing Expense","Number","250000",""
"Staffing Expense","STF_SAL_FINANCE","$N$21","Staffing Expense","Number","250000",""
"Staffing Expense","STF_SAL_FINANCE","$O$21","Staffing Expense","Number","250000",""
"Staffing Expense","STF_SAL_FINANCE","$P$21","Staffing Expense","Number","250000",""
"Staffing Expense","STF_SAL_FINANCE","$Q$21","Staffing Expense","Number","250000",""
"Staffing Expense","STF_SAL_FINANCE","$R$21","Staffing Expense","Number","250000",""
"Staffing Expense","STF_SAL_FINANCE","$S$21","Staffing Expense","Number","250000",""
"Staffing Expense","STF_SAL_FINANCE","$T$21","Staffing Expense","Number","250000",""
"Staffing Expense","STF_SAL_FINANCE","$U$21","Staffing Expense","Number","250000",""
"Staffing Expense","STF_SAL_FINANCE","$V$21","Staffing Expense","Number","250000",""
"Staffing Expense","STF_SAL_FINANCE","$W$21","Staffing Expense","Number","250000",""
"Staffing Expense","STF_SAL_FINANCE","$X$21","Staffing Expense","Number","250000",""
"Staffing Expense","STF_SAL_FINANCE","$Y$21","Staffing Expense","Number","250000",""
"Staffing Expense","STF_SAL_FINANCE","$Z$21","Staffing Expense","Number","250000",""
"Staffing Expense","STF_SAL_FINANCE","$AA$21","Staffing Expense","Number","250000",""
"Staffing Expense","STF_SAL_TECH","$C$22","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_TECH","$D$22","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_TECH","$E$22","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_TECH","$F$22","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_TECH","$G$22","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_TECH","$H$22","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_TECH","$I$22","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_TECH","$J$22","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_TECH","$K$22","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_TECH","$L$22","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_TECH","$M$22","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_TECH","$N$22","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_TECH","$O$22","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_TECH","$P$22","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_TECH","$Q$22","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_TECH","$R$22","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_TECH","$S$22","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_TECH","$T$22","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_TECH","$U$22","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_TECH","$V$22","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_TECH","$W$22","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_TECH","$X$22","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_TECH","$Y$22","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_TECH","$Z$22","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_TECH","$AA$22","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_SALES","$C$23","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_SALES","$D$23","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_SALES","$E$23","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_SALES","$F$23","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_SALES","$G$23","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_SALES","$H$23","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_SALES","$I$23","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_SALES","$J$23","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_SALES","$K$23","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_SALES","$L$23","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_SALES","$M$23","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_SALES","$N$23","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_SALES","$O$23","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_SALES","$P$23","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_SALES","$Q$23","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_SALES","$R$23","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_SALES","$S$23","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_SALES","$T$23","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_SALES","$U$23","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_SALES","$V$23","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_SALES","$W$23","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_SALES","$X$23","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_SALES","$Y$23","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_SALES","$Z$23","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_SALES","$AA$23","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_EXEC","$C$24","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_EXEC","$D$24","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_EXEC","$E$24","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_EXEC","$F$24","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_EXEC","$G$24","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_EXEC","$H$24","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_EXEC","$I$24","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_EXEC","$J$24","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_EXEC","$K$24","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_EXEC","$L$24","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_EXEC","$M$24","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_EXEC","$N$24","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_EXEC","$O$24","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_EXEC","$P$24","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_EXEC","$Q$24","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_EXEC","$R$24","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_EXEC","$S$24","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_EXEC","$T$24","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_EXEC","$U$24","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_EXEC","$V$24","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_EXEC","$W$24","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_EXEC","$X$24","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_EXEC","$Y$24","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_EXEC","$Z$24","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_EXEC","$AA$24","Staffing Expense","Number","100000",""
"Staffing Expense","STF_SAL_OTHER","$C$25","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_OTHER","$D$25","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_OTHER","$E$25","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_OTHER","$F$25","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_OTHER","$G$25","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_OTHER","$H$25","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_OTHER","$I$25","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_OTHER","$J$25","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_OTHER","$K$25","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_OTHER","$L$25","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_OTHER","$M$25","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_OTHER","$N$25","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_OTHER","$O$25","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_OTHER","$P$25","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_OTHER","$Q$25","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_OTHER","$R$25","Staffing Expense","Number","150000",""
"Staffing Expense","STF_SAL_OTHER","$S$25","Staffing Expense","Number","150000",""
